date,channel,campaign_type,geo_region,geo_subregion,device,experiment_id,experiment_group,spend,impressions,clicks,conversions,incremental_conversions,revenue,cpm,cpc,cpa,roi,incremental_roi
2024-01-01,Social,Retargeting,US,California,Mobile,EXP101,Treatment,1540.6439277524148,55475,373,8,6,1737.4016487890601,27.771859896393238,4.13041267493945,192.58049096905185,1.1277113533454077,0.8457835150090557
2024-01-01,Social,Acquisition,US,California,Desktop,EXP102,Treatment,881.7001711349574,67601,541,18,13,3890.904841728143,13.04270900038398,1.6297600205821763,48.983342840830964,4.412956886148298,3.187135528884882
2024-01-01,Social,Awareness,US,Texas,Mobile,EXP103,Treatment,1727.5485418370895,68738,313,6,4,503.73737445054235,25.132365530522993,5.5193244148149825,287.92475697284823,0.2915908654670067,0.1943939103113378
2024-01-01,Social,Retargeting,US,Texas,Desktop,EXP101,Control,1984.4531811190561,87517,474,17,0,2344.922231331221,22.675059486946036,4.186610086749064,116.73254006582683,1.1816465380195527,0.0
2024-01-01,Social,Awareness,US,New York,Mobile,EXP101,Control,2057.844892760537,101824,649,13,0,2535.66148877771,20.209821778367935,3.170793363267391,158.29576098157975,1.2321927166124735,0.0
2024-01-01,Social,Retargeting,US,New York,Desktop,EXP102,Treatment,955.8970503394178,66018,323,12,8,2936.049965707235,14.479339730670693,2.9594335923820982,79.65808752828481,3.0715127373441615,2.0476751582294415
2024-01-01,Social,Awareness,EU,Germany,Mobile,EXP102,Treatment,942.9815703954956,32124,150,4,3,575.8565181610227,29.35442567536719,6.286543802636637,235.7453925988739,0.6106763231008883,0.4580072423256662
2024-01-01,Social,Acquisition,EU,Germany,Desktop,EXP101,Treatment,1222.8310625314896,71625,711,25,17,2352.2881171967556,17.072684991713643,1.719874912139929,48.91324250125958,1.9236411220427114,1.3080759629890437
2024-01-01,Social,Acquisition,EU,France,Mobile,EXP101,Treatment,2462.4311368822605,187035,1126,24,17,3487.5434720272174,13.165616793018742,2.1868837805348673,102.60129737009419,1.4163009148929437,1.0032131480491684
2024-01-01,Social,Acquisition,EU,France,Desktop,EXP103,Control,2313.4484326145575,123040,839,18,0,2387.154505836163,18.80240923776461,2.757387881542977,128.52491292303097,1.0318598297599857,0.0
2024-01-01,Social,Awareness,EU,UK,Mobile,EXP101,Control,2198.313312969387,168470,1841,37,0,6697.08219956493,13.048693019346988,1.1940865361050446,59.413873323496944,3.0464639230696373,0.0
2024-01-01,Social,Retargeting,EU,UK,Desktop,EXP102,Treatment,2225.1587980089344,162961,1711,68,44,10648.290204184681,13.654548008474018,1.3005019275329832,32.72292350013139,4.785406872405124,3.0964397409680218
2024-01-01,Social,Awareness,APAC,India,Mobile,EXP103,Treatment,1188.6927693558866,75575,616,18,12,1850.0865990589607,15.728650603452024,1.9296960541491666,66.03848718643815,1.5564043516992718,1.0376029011328478
2024-01-01,Social,Awareness,APAC,India,Desktop,EXP103,Treatment,1996.93560576868,118809,848,32,23,7251.258575582294,16.807948941314883,2.3548768935951414,62.40423768027125,3.631192991218697,2.6099199624384384
2024-01-01,Social,Awareness,APAC,Australia,Mobile,EXP102,Control,1239.0154601082293,76410,452,10,0,1109.1961434785462,16.21535741536748,2.7411846462571443,123.90154601082293,0.8952238121239074,0.0
2024-01-01,Social,Retargeting,APAC,Australia,Desktop,EXP103,Treatment,2454.287593759177,116286,494,15,9,1435.3409948833023,21.105615411650387,4.968193509633962,163.61917291727846,0.5848299924316623,0.3508979954589974
2024-01-01,Social,Retargeting,APAC,Japan,Mobile,EXP102,Treatment,1066.8620606175293,63866,759,29,17,3048.3537230976976,16.7046951526247,1.4056153631324497,36.788346917845836,2.8573082084606383,1.6749737773734776
2024-01-01,Social,Retargeting,APAC,Japan,Desktop,EXP103,Treatment,2074.3475944145985,73107,723,22,14,3532.6475809502804,28.37413099176,2.8690838097020728,94.28852701884539,1.7030162111992753,1.0837375889449934
2024-01-01,Display,Awareness,US,California,Mobile,EXP101,Treatment,989.4579803159303,48422,324,2,1,236.6131512222596,20.434058492336753,3.053882655296081,494.72899015796514,0.23913410769268836,0.11956705384634418
2024-01-01,Display,Retargeting,US,California,Desktop,EXP102,Treatment,444.5227914855803,28826,345,4,2,878.1858017442797,15.420897505223767,1.2884718593784936,111.13069787139507,1.9755697988159666,0.9877848994079833
2024-01-01,Display,Acquisition,US,Texas,Mobile,EXP103,Control,549.6349988460187,23150,113,1,0,88.81000125981258,23.742332563542924,4.864026538460342,549.6349988460187,0.16157996023956414,0.0
2024-01-01,Display,Awareness,US,Texas,Desktop,EXP102,Treatment,657.8830759797784,44743,392,3,1,612.7424123538585,14.703597791381409,1.6782731530096386,219.29435865992613,0.9313849751208566,0.3104616583736189
2024-01-01,Display,Retargeting,US,New York,Mobile,EXP103,Control,438.47571517127017,30683,325,3,0,588.3208523427376,14.29050989705277,1.3491560466808312,146.15857172375672,1.3417410177732132,0.0
2024-01-01,Display,Retargeting,US,New York,Desktop,EXP102,Treatment,750.9957403106712,42501,192,2,1,458.733899226969,17.670072240904243,3.9114361474514125,375.4978701553356,0.6108342226244857,0.30541711131224286
2024-01-01,Display,Retargeting,EU,Germany,Mobile,EXP102,Treatment,1001.9224960310581,40304,391,3,2,496.1670572058904,24.859132990052057,2.562461626677898,333.974165343686,0.49521500831787885,0.3301433388785859
2024-01-01,Display,Retargeting,EU,Germany,Desktop,EXP101,Treatment,409.76245785443564,24565,260,2,1,207.29950600864103,16.680743246669476,1.576009453286291,204.88122892721782,0.5059016560328283,0.25295082801641416
2024-01-01,Display,Retargeting,EU,France,Mobile,EXP101,Treatment,481.7701313801597,30143,306,2,1,240.2080517623276,15.982819605883943,1.5744121940528095,240.88506569007984,0.4985947366105642,0.2492973683052821
2024-01-01,Display,Retargeting,EU,France,Desktop,EXP102,Treatment,815.0704457008577,38112,397,4,2,821.5008487146289,21.38618927636591,2.0530741705311275,203.76761142521443,1.0078893831173596,0.5039446915586798
2024-01-01,Display,Retargeting,EU,UK,Mobile,EXP103,Treatment,541.1095892049786,26038,225,2,1,189.0188871467389,20.78153426549576,2.404931507577683,270.5547946024893,0.34931720102106034,0.17465860051053017
2024-01-01,Display,Retargeting,EU,UK,Desktop,EXP101,Control,999.9683763193423,39533,169,1,0,154.9296669794988,25.294522963583393,5.916972640942854,999.9683763193423,0.1549345665807552,0.0
2024-01-01,Display,Retargeting,APAC,India,Mobile,EXP102,Treatment,1089.4284968108138,67762,492,6,3,1165.330598470703,16.07727777826531,2.2142855626236053,181.57141613513565,1.069671485445887,0.5348357427229435
2024-01-01,Display,Awareness,APAC,India,Desktop,EXP102,Treatment,922.1968862814998,60969,661,8,4,756.2916019620766,15.125668557488229,1.3951541396089255,115.27461078518748,0.8200977613485665,0.41004888067428324
2024-01-01,Display,Awareness,APAC,Australia,Mobile,EXP103,Treatment,963.1569081108075,68630,473,4,2,982.6921403352316,14.0340508248697,2.0362725330038214,240.78922702770188,1.0202825023211863,0.5101412511605932
2024-01-01,Display,Acquisition,APAC,Australia,Desktop,EXP101,Control,776.8523621550515,52114,499,6,0,1185.0462947618475,14.90678823646336,1.5568183610321673,129.4753936925086,1.5254459566479697,0.0
2024-01-01,Display,Acquisition,APAC,Japan,Mobile,EXP102,Treatment,798.4726028088046,52707,255,2,1,354.9200885809962,15.149270548671042,3.1312651090541355,399.2363014044023,0.4444987684392502,0.2222493842196251
2024-01-01,Display,Acquisition,APAC,Japan,Desktop,EXP101,Control,533.0266950048635,22529,160,2,0,385.6481962233004,23.659580762788565,3.331416843780397,266.51334750243177,0.72350634562455,0.0
2024-01-01,Email,Awareness,US,California,Mobile,EXP101,Control,444.5353811085152,16773,150,8,0,1265.1668573551383,26.503033512699886,2.963569207390101,55.5669226385644,2.8460431073006074,0.0
2024-01-01,Email,Awareness,US,California,Desktop,EXP102,Treatment,186.0828111048107,14533,149,10,7,2030.9756597643354,12.804156822735203,1.2488779268779242,18.60828111048107,10.914364672943345,7.6400552710603415
2024-01-01,Email,Acquisition,US,Texas,Mobile,EXP101,Treatment,480.42076889031466,36638,199,12,9,2886.303637791405,13.112636303573193,2.414174718041782,40.03506407419289,6.007866072189689,4.505899554142267
2024-01-01,Email,Retargeting,US,Texas,Desktop,EXP102,Treatment,377.55857265512986,20408,226,13,9,2670.6612448634205,18.500518064245878,1.6706131533412827,29.04296712731768,7.073501804189889,4.897039710593001
2024-01-01,Email,Acquisition,US,New York,Mobile,EXP101,Treatment,496.61945966962196,24432,280,13,9,1640.428206062499,20.326598709463898,1.773640927391507,38.201496897663226,3.3031895430634157,2.286823529813134
2024-01-01,Email,Awareness,US,New York,Desktop,EXP102,Treatment,151.17122671504274,10981,106,4,2,970.3626743404091,13.766617495222906,1.4261436482551202,37.792806678760684,6.418964080840195,3.2094820404200974
2024-01-01,Email,Retargeting,EU,Germany,Mobile,EXP101,Control,360.27945625476934,24199,109,7,0,1017.067827674587,14.888196051686819,3.3053161124290766,51.46849375068133,2.8229970097306185,0.0
2024-01-01,Email,Retargeting,EU,Germany,Desktop,EXP102,Treatment,225.71340806279375,12696,77,5,3,429.6353861987512,17.778308763610095,2.9313429618544644,45.14268161255875,1.9034553148000233,1.1420731888800137
2024-01-01,Email,Acquisition,EU,France,Mobile,EXP101,Control,316.83688991562894,10066,66,3,0,264.87962665331827,31.475947736501983,4.80055893811559,105.61229663854299,0.8360125827641268,0.0
2024-01-01,Email,Awareness,EU,France,Desktop,EXP101,Treatment,459.01719419811144,26882,249,14,8,1501.7522506855714,17.075262041444514,1.8434425469803672,32.78694244272224,3.271668838700226,1.8695250506858436
2024-01-01,Email,Awareness,EU,UK,Mobile,EXP101,Treatment,216.22753892475205,11519,127,8,6,991.8161297491549,18.7713811029388,1.7025790466515909,27.028442365594007,4.586909394988353,3.4401820462412642
2024-01-01,Email,Acquisition,EU,UK,Desktop,EXP101,Treatment,281.84337669537956,10265,64,3,2,328.6142724068591,27.456734212896208,4.403802760865306,93.94779223179319,1.1659464070430514,0.7772976046953675
2024-01-01,Email,Awareness,APAC,India,Mobile,EXP103,Control,170.2721611955794,13537,127,6,0,859.2701998234992,12.578278879779818,1.3407256787053496,28.378693532596568,5.046451479737296,0.0
2024-01-01,Email,Acquisition,APAC,India,Desktop,EXP103,Control,480.50627223524043,27077,287,14,0,3412.503235187514,17.745919866870054,1.6742378823527542,34.32187658823146,7.10189113518348,0.0
2024-01-01,Email,Awareness,APAC,Australia,Mobile,EXP101,Treatment,416.032927453334,19152,187,11,7,1177.7895305822246,21.72268835909221,2.2247750131194333,37.821175223030366,2.8310007522525633,1.801545933251631
2024-01-01,Email,Awareness,APAC,Australia,Desktop,EXP101,Treatment,156.25166236741177,11811,138,8,5,946.7345937234802,13.229333872441941,1.1322584229522592,19.53145779592647,6.05903693681875,3.786898085511719
2024-01-01,Email,Acquisition,APAC,Japan,Mobile,EXP102,Treatment,494.52299259101636,31660,226,14,10,2903.0047010610538,15.619803935281627,2.1881548344735235,35.323070899358314,5.87031289657732,4.193080640412371
2024-01-01,Email,Acquisition,APAC,Japan,Desktop,EXP101,Treatment,395.86273969043634,18337,149,6,4,1183.254268520011,21.588195434936814,2.6567969106740694,65.9771232817394,2.989051885624075,1.9927012570827165
2024-01-01,Affiliate,Acquisition,US,California,Mobile,EXP102,Control,212.63445793025681,6931,57,2,0,187.23904777078954,30.678756013599312,3.7304290864957337,106.31722896512841,0.8805677574243547,0.0
2024-01-01,Affiliate,Acquisition,US,California,Desktop,EXP102,Control,375.44288659581537,22400,206,9,0,1383.492660953275,16.760843151598902,1.8225382844457056,41.71587628842393,3.6849617088169255,0.0
2024-01-01,Affiliate,Acquisition,US,Texas,Mobile,EXP102,Treatment,460.13027453877476,29453,134,5,3,694.0447436649185,15.622526552092308,3.4338080189460802,92.02605490775495,1.5083657435073468,0.905019446104408
2024-01-01,Affiliate,Awareness,US,Texas,Desktop,EXP102,Treatment,442.4754854244686,30817,284,11,7,2331.120387156253,14.358162229434033,1.5580122726213683,40.22504412949715,5.268360539612718,3.352593070662639
2024-01-01,Affiliate,Retargeting,US,New York,Mobile,EXP102,Treatment,227.6531144746478,7938,57,2,1,451.71532633372,28.678900790457018,3.9939142890289085,113.8265572373239,1.9842264287758054,0.9921132143879027
2024-01-01,Affiliate,Awareness,US,New York,Desktop,EXP101,Treatment,332.35574519566876,21094,108,4,2,562.5777960672011,15.75593747964676,3.077368011071007,83.08893629891719,1.692697671695108,0.846348835847554
2024-01-01,Affiliate,Awareness,EU,Germany,Mobile,EXP101,Treatment,415.962335800885,33000,164,5,3,896.9700953762003,12.604919266693484,2.5363557061029574,83.192467160177,2.1563733496428066,1.293824009785684
2024-01-01,Affiliate,Acquisition,EU,Germany,Desktop,EXP101,Treatment,547.1673178080089,30520,241,10,7,2448.8504783823596,17.928155891481286,2.270403808331987,54.716731780800885,4.475505752413409,3.1328540266893863
2024-01-01,Affiliate,Acquisition,EU,France,Mobile,EXP101,Treatment,577.8456877896093,31699,283,12,7,2304.126359274621,18.229145644645236,2.041857554026888,48.153807315800776,3.98744233618568,2.3260080294416463
2024-01-01,Affiliate,Awareness,EU,France,Desktop,EXP101,Treatment,590.869673688527,43451,445,16,12,3353.415566592395,13.598528772376401,1.3277970195247797,36.929354605532936,5.675389541755575,4.256542156316681
2024-01-01,Affiliate,Awareness,EU,UK,Mobile,EXP103,Control,329.8343319601081,16428,157,5,0,912.9313043741712,20.07757073046677,2.1008556175803066,65.96686639202161,2.767848025246159,0.0
2024-01-01,Affiliate,Acquisition,EU,UK,Desktop,EXP102,Treatment,391.6727510518924,18433,129,5,3,1212.1951415616945,21.248453916990854,3.036222876371259,78.33455021037848,3.0949182405622384,1.856950944337343
2024-01-01,Affiliate,Retargeting,APAC,India,Mobile,EXP103,Treatment,570.8138179185227,43793,298,10,7,1329.2230885652064,13.034362065136497,1.915482610464841,57.081381791852266,2.328645605343314,1.6300519237403197
2024-01-01,Affiliate,Acquisition,APAC,India,Desktop,EXP102,Treatment,472.4471415859931,26579,257,10,7,873.8013058531925,17.775203791940747,1.8383157260155374,47.24471415859931,1.849521838400511,1.2946652868803579
2024-01-01,Affiliate,Awareness,APAC,Australia,Mobile,EXP103,Treatment,284.81793596329067,14397,154,5,3,967.4174143977498,19.78314481928809,1.8494671166447445,56.96358719265813,3.3966168988825105,2.0379701393295067
2024-01-01,Affiliate,Awareness,APAC,Australia,Desktop,EXP102,Treatment,389.15678625327286,15146,98,4,2,506.68737272008525,25.693700399661484,3.970987614829315,97.28919656331821,1.3020134573480637,0.6510067286740319
2024-01-01,Affiliate,Retargeting,APAC,Japan,Mobile,EXP102,Treatment,336.4360097896882,20240,135,5,3,692.0264035593483,16.622332499490525,2.4921185910347274,67.28720195793764,2.056933215894296,1.2341599295365777
2024-01-01,Affiliate,Awareness,APAC,Japan,Desktop,EXP101,Treatment,308.45897460007393,19743,115,4,2,546.8272936410963,15.62371344780803,2.6822519530441213,77.11474365001848,1.7727715471727605,0.8863857735863803
2024-01-01,TV,Awareness,US,California,Mobile,EXP102,Treatment,4351.112808774556,295040,2000,9,7,2138.311480924172,14.747535279197924,2.1755564043872777,483.4569787527284,0.4914401383967805,0.3822312187530515
2024-01-01,TV,Acquisition,US,California,Desktop,EXP101,Treatment,5478.202890757585,378551,3660,31,22,4090.113117167784,14.471505532299703,1.4967767461086299,176.71622228250274,0.746615851718146,0.5298564108967487
2024-01-01,TV,Acquisition,US,Texas,Mobile,EXP103,Treatment,5554.274873235287,224534,2569,20,15,2635.909072933339,24.73689896957827,2.1620377085384535,277.71374366176434,0.4745730330407575,0.35592977478056814
2024-01-01,TV,Retargeting,US,Texas,Desktop,EXP101,Treatment,5467.441690903082,200251,2181,14,9,1468.370101346153,27.302943260723204,2.50685084406377,390.5315493502202,0.26856621146765547,0.17264970737206423
2024-01-01,TV,Acquisition,US,New York,Mobile,EXP101,Treatment,4782.872251685324,367432,4045,23,15,4046.9646645544303,13.017026964677338,1.182415884223813,207.9509674645793,0.8461368925604098,0.5518284081915716
2024-01-01,TV,Acquisition,US,New York,Desktop,EXP101,Treatment,3511.9942756499954,118464,1215,6,3,705.218682381352,29.646088901691616,2.8905302680246874,585.3323792749992,0.2008029133962159,0.10040145669810795
2024-01-01,TV,Retargeting,EU,Germany,Mobile,EXP102,Treatment,4576.51386590592,247505,1340,10,7,1957.6572063050157,18.490591567467,3.415308855153672,457.65138659059204,0.42776166830590334,0.2994331678141323
2024-01-01,TV,Awareness,EU,Germany,Desktop,EXP101,Treatment,3127.899627861098,151923,930,7,4,1335.5356710140522,20.58871683590436,3.3633329331839765,446.8428039801569,0.426975232554796,0.24398584717416918
2024-01-01,TV,Awareness,EU,France,Mobile,EXP101,Control,3946.2206872440383,254163,1906,13,0,2497.1721680747796,15.52633816583861,2.070420087746085,303.5554374803106,0.6328009419611944,0.0
2024-01-01,TV,Retargeting,EU,France,Desktop,EXP101,Control,4329.819262330855,140249,603,3,0,437.6735680562125,30.87237172693463,7.180463121610042,1443.2730874436184,0.10108356528041343,0.0
2024-01-01,TV,Retargeting,EU,UK,Mobile,EXP103,Treatment,5491.603369214519,183615,1357,12,8,981.2725067707022,29.90825024760787,4.046870574218511,457.63361410120996,0.1786859758065624,0.1191239838710416
2024-01-01,TV,Awareness,EU,UK,Desktop,EXP102,Treatment,3878.466110102894,306393,2700,15,11,1772.7698102018226,12.658468405292856,1.4364689296677386,258.56440734019293,0.45708013422728905,0.3351920984333453
2024-01-01,TV,Acquisition,APAC,India,Mobile,EXP103,Treatment,3592.411469579812,267082,2448,12,9,1899.5005744392458,13.450593711219073,1.46748834541659,299.3676224649843,0.5287536214946507,0.39656521612098805
2024-01-01,TV,Retargeting,APAC,India,Desktop,EXP102,Control,4618.668661486516,306667,1491,8,0,1202.2463710415554,15.060859699565052,3.0976986327877367,577.3335826858145,0.26030149793308904,0.0
2024-01-01,TV,Retargeting,APAC,Australia,Mobile,EXP101,Control,5283.364611129474,200786,1544,9,0,1944.108582109714,26.31341134904562,3.4218682714569133,587.0405123477193,0.367967900230551,0.0
2024-01-01,TV,Awareness,APAC,Australia,Desktop,EXP102,Treatment,4662.67954239605,141099,1423,8,5,1055.6217330666923,33.04544711440939,3.2766546327449406,582.8349427995063,0.22639808793812818,0.1414988049613301
2024-01-01,TV,Acquisition,APAC,Japan,Mobile,EXP101,Control,4174.577094533488,211363,2021,14,0,2264.7154779289745,19.750746793589645,2.065599749892869,298.1840781809634,0.5425017736274572,0.0
2024-01-01,TV,Acquisition,APAC,Japan,Desktop,EXP101,Treatment,3809.462160384643,271433,2167,17,11,2632.1751040913678,14.034631604796186,1.7579428520464435,224.08600943439077,0.690957146513721,0.44708991833240763
2024-01-02,Search,Awareness,US,California,Mobile,EXP103,Treatment,2085.048415434688,159830,1460,56,37,9924.224022082817,13.045413348149209,1.4281153530374577,37.233007418476575,4.759709150453386,3.1448078315495582
2024-01-02,Search,Awareness,US,California,Desktop,EXP101,Treatment,3449.1167875847086,263791,2706,84,57,20105.405041402544,13.07518750671823,1.2746181772301215,41.0609141379132,5.829145917520998,3.955491872603534
2024-01-02,Search,Acquisition,US,Texas,Mobile,EXP102,Control,2819.848267434413,170632,867,39,0,4855.108683169057,16.525905266505774,3.2524201469831757,72.30380172908751,1.7217623867352225,0.0
2024-01-02,Search,Acquisition,US,Texas,Desktop,EXP102,Treatment,1679.8743153215773,53219,239,11,6,2121.2867131483517,31.56531154891256,7.028762825613295,152.71584684741612,1.2627651329631022,0.6887809816162375
2024-01-02,Search,Retargeting,US,New York,Mobile,EXP103,Control,1983.6196164089788,73886,724,24,0,2009.9034540138168,26.84702942924206,2.7398061000124017,82.65081735037411,1.013250442467604,0.0
2024-01-02,Search,Acquisition,US,New York,Desktop,EXP103,Control,1222.100612718911,69815,721,29,0,5594.446418511708,17.504842981005673,1.6950077846309444,42.14140043858313,4.577729820513933,0.0
2024-01-02,Search,Acquisition,EU,Germany,Mobile,EXP102,Treatment,3154.9672710106806,150803,1783,81,60,6727.111993888132,20.921117424790495,1.7694712680934832,38.95021322235408,2.1322287732427507,1.5794287209205562
2024-01-02,Search,Acquisition,EU,Germany,Desktop,EXP103,Treatment,1404.0495282146785,80909,384,14,9,1342.3109733012034,17.3534406334855,3.656378979725725,100.28925201533418,0.9560282214602651,0.6145895709387419
2024-01-02,Search,Acquisition,EU,France,Mobile,EXP103,Treatment,1235.0902610856658,49146,549,22,17,2391.514732974546,25.131043443732263,2.2497090365859123,56.14046641298481,1.936307659710929,1.4962377370493543
2024-01-02,Search,Retargeting,EU,France,Desktop,EXP101,Treatment,1460.5620980950653,49912,551,25,18,2705.308305007086,29.26274439203128,2.6507479094284307,58.42248392380261,1.8522377847100633,1.3336112049912456
2024-01-02,Search,Retargeting,EU,UK,Mobile,EXP103,Control,1405.5835144561984,47748,470,15,0,2401.4781422786773,29.437536953510058,2.9906032222472305,93.70556763041323,1.7085275386199854,0.0
2024-01-02,Search,Awareness,EU,UK,Desktop,EXP101,Control,1635.8049529457917,56204,548,21,0,3740.7815388439485,29.104778182082978,2.9850455345726123,77.89547394979961,2.286813921248662,0.0
2024-01-02,Search,Acquisition,APAC,India,Mobile,EXP103,Control,3447.7623450378865,115438,623,29,0,4847.387933005111,29.866788622792203,5.534128964747811,118.88835672544437,1.4059518748389384,0.0
2024-01-02,Search,Awareness,APAC,India,Desktop,EXP103,Treatment,1082.9733864060656,75182,700,24,16,5447.419526852494,14.404689771568535,1.5471048377229508,45.123891100252735,5.030058536276864,3.3533723575179093
2024-01-02,Search,Retargeting,APAC,Australia,Mobile,EXP103,Treatment,3442.0008212766484,151454,1645,58,43,7644.845800507274,22.72637778650051,2.092401715061792,59.34484174614911,2.2210470588068536,1.6466383367016326
2024-01-02,Search,Retargeting,APAC,Australia,Desktop,EXP103,Control,2124.605519931398,123988,777,36,0,8248.705477832667,17.135573764649784,2.7343700385217473,59.016819998094384,3.8824644859715005,0.0
2024-01-02,Search,Acquisition,APAC,Japan,Mobile,EXP101,Control,1851.0146083739119,95251,585,26,0,5340.040610990294,19.43302021368712,3.1641275356819007,71.19286955284277,2.884926238200485,0.0
2024-01-02,Search,Retargeting,APAC,Japan,Desktop,EXP101,Treatment,3073.216998291889,158976,1620,68,50,8184.730894412761,19.33132673039886,1.897047529809808,45.19436762193954,2.663245354611106,1.9582686430964016
2024-01-02,Social,Awareness,US,California,Mobile,EXP102,Treatment,1246.5485924177078,62761,698,14,9,2245.671803707314,19.86183445798677,1.7858862355554552,89.03918517269342,1.8015116437232386,1.158114628107796
2024-01-02,Social,Retargeting,US,California,Desktop,EXP102,Treatment,1606.2903147331428,115116,1237,36,23,7878.094913758394,13.953666864146973,1.2985370369710127,44.61917540925397,4.9045274328677015,3.1334480821099207
2024-01-02,Social,Awareness,US,Texas,Mobile,EXP101,Treatment,1662.600295820275,60808,376,10,6,2200.443653176201,27.341801996781264,4.421809297394349,166.2600295820275,1.3234952854922784,0.7940971712953669
2024-01-02,Social,Awareness,US,Texas,Desktop,EXP102,Control,1881.8823293117919,121060,595,17,0,1565.2121505011085,15.545038239813248,3.1628274442214988,110.69896054775246,0.8317268971187533,0.0
2024-01-02,Social,Awareness,US,New York,Mobile,EXP103,Treatment,1936.573499428954,119689,1353,50,35,5208.165552244391,16.18004578055589,1.4313181813961227,38.73146998857908,2.689371487206732,1.882560041044712
2024-01-02,Social,Retargeting,US,New York,Desktop,EXP102,Treatment,943.467046925722,50315,530,14,10,2524.87959222852,18.75120832606026,1.7801265036334377,67.39050335183728,2.676171468262527,1.911551048758948
2024-01-02,Social,Retargeting,EU,Germany,Mobile,EXP103,Treatment,2358.2799009300525,141623,1365,37,24,3931.5518100347067,16.65181433051166,1.7276775830989395,63.737294619731145,1.6671268785711957,1.0813795969110458
2024-01-02,Social,Retargeting,EU,Germany,Desktop,EXP102,Treatment,921.9102110410067,44463,255,7,4,1707.1807144700658,20.734323168499802,3.6153341609451246,131.70145872014382,1.8517863171754478,1.0581636098145417
